profile	symbol	kind	field	shape	value	line
patch302	chwmf	unit	attack	number	5	1
patch302	chwmf	unit	attack_recovery_ticks	number	14	1
patch302	chwmf	unit	code	name	WMF	1
patch302	chwmf	unit	dexterity	number	6	1
patch302	chwmf	unit	faith	name	CHAOS	1
patch302	chwmf	unit	flags	expression	UNITTYPELAND CAN_ATTACK or CAN_DEFEND or CAN_SURRENDER or CAN_BERSERK or CAN_RALLY or CAN_USE_LEFT_ARTIFACT or CAN_USE_R	1
patch302	chwmf	unit	food_used_per_turn	number	1	1
patch302	chwmf	unit	frames_per_grid	number	5	1
patch302	chwmf	unit	get_hit_recovery_ticks	number	4	1
patch302	chwmf	unit	gold_used_per_turn	number	0	1
patch302	chwmf	unit	health_bar_x	number	-16	1
patch302	chwmf	unit	health_bar_y	number	-75	1
patch302	chwmf	unit	hit_points	number	18	1
patch302	chwmf	unit	impfile_proc	procedure	<procedure 4 tokens>	1
patch302	chwmf	unit	level_procedure	procedure	<procedure 15 tokens>	1
patch302	chwmf	unit	magic_crystals_used_per_turn	number	0	1
patch302	chwmf	unit	morale_bar_x	number	-12	1
patch302	chwmf	unit	morale_bar_y	number	-75	1
patch302	chwmf	unit	mount_type	name	chwmfm	1
patch302	chwmf	unit	mps	number	8	1
patch302	chwmf	unit	name	text	Orc Chieftain	1
patch302	chwmf	unit	race	name	LESSER_FIRE_GIANT	1
patch302	chwmf	unit	recover_hitpoints	number	4	1
patch302	chwmf	unit	recover_hitpoints_inside	number	4	1
patch302	chwmf	unit	recover_hitpoints_moved	number	2	1
patch302	chwmf	unit	sight_radius	number	2	1
patch302	chwmf	unit	special_unit_type	name	WARRIOR	1
patch302	chwmf	unit	stealth_noise_factor	number	10	1
patch302	chwmf	unit	strength	number	14	1
patch302	chwmf	unit	wisdom	number	4	1
patch302	chwmi	unit	armor	number	3	1
patch302	chwmi	unit	attack	number	4	1
patch302	chwmi	unit	attack_recovery_ticks	number	12	1
patch302	chwmi	unit	code	name	WMI	1
patch302	chwmi	unit	dexterity	number	6	1
patch302	chwmi	unit	faith	name	CHAOS	1
patch302	chwmi	unit	flags	expression	UNITTYPELAND CAN_ATTACK or CAN_DEFEND or CAN_BERSERK or	1
patch302	chwmi	unit	food_used_per_turn	number	1	1
patch302	chwmi	unit	frames_per_grid	number	6	1
patch302	chwmi	unit	get_hit_recovery_ticks	number	6	1
patch302	chwmi	unit	gold_used_per_turn	number	0	1
patch302	chwmi	unit	health_bar_x	number	-16	1
patch302	chwmi	unit	health_bar_y	number	-61	1
patch302	chwmi	unit	hit_points	number	15	1
patch302	chwmi	unit	impfile_proc	procedure	<procedure 4 tokens>	1
patch302	chwmi	unit	level_procedure	procedure	<procedure 10 tokens>	1
patch302	chwmi	unit	magic_crystals_used_per_turn	number	0	1
patch302	chwmi	unit	military_units	number	3	1
patch302	chwmi	unit	morale_bar_x	number	-12	1
patch302	chwmi	unit	morale_bar_y	number	-61	1
patch302	chwmi	unit	mps	number	7	1
patch302	chwmi	unit	name	text	Orcs	1
patch302	chwmi	unit	race	name	DARK_ELF	1
patch302	chwmi	unit	recover_hitpoints	number	3	1
patch302	chwmi	unit	recover_hitpoints_inside	number	3	1
patch302	chwmi	unit	recover_hitpoints_moved	number	3	1
patch302	chwmi	unit	sight_radius	number	1	1
patch302	chwmi	unit	stealth_noise_factor	number	12	1
patch302	chwmi	unit	strength	number	10	1
patch302	chwmi	unit	wisdom	number	2	1
patch302	chwmm	unit	armor	number	4	1
patch302	chwmm	unit	attack	number	5	1
patch302	chwmm	unit	attack_recovery_ticks	number	40	1
patch302	chwmm	unit	code	name	WMM	1
patch302	chwmm	unit	dexterity	number	8	1
patch302	chwmm	unit	faith	name	CHAOS	1
patch302	chwmm	unit	flags	expression	UNITTYPELAND UNITTYPEMISSILE or CAN_ATTACK or CAN_DEFEND or CAN_AIMED or	1
patch302	chwmm	unit	food_used_per_turn	number	0	1
patch302	chwmm	unit	frames_per_grid	number	6	1
patch302	chwmm	unit	get_hit_recovery_ticks	number	6	1
patch302	chwmm	unit	gold_used_per_turn	number	1	1
patch302	chwmm	unit	health_bar_x	number	-16	1
patch302	chwmm	unit	health_bar_y	number	-57	1
patch302	chwmm	unit	hit_points	number	10	1
patch302	chwmm	unit	impfile_proc	procedure	<procedure 4 tokens>	1
patch302	chwmm	unit	level_procedure	procedure	<procedure 10 tokens>	1
patch302	chwmm	unit	magic_crystals_used_per_turn	number	0	1
patch302	chwmm	unit	military_units	number	3	1
patch302	chwmm	unit	missile_range	number	10	1
patch302	chwmm	unit	missile_speed	number	1	1
patch302	chwmm	unit	missile_type	name	xbolt	1
patch302	chwmm	unit	morale_bar_x	number	-12	1
patch302	chwmm	unit	morale_bar_y	number	-57	1
patch302	chwmm	unit	mps	number	7	1
patch302	chwmm	unit	name	text	Goblin Archers	1
patch302	chwmm	unit	race	name	BARBARIAN	1
patch302	chwmm	unit	ranged_attack	number	6	1
patch302	chwmm	unit	recover_hitpoints	number	3	1
patch302	chwmm	unit	recover_hitpoints_inside	number	3	1
patch302	chwmm	unit	recover_hitpoints_moved	number	2	1
patch302	chwmm	unit	sight_radius	number	2	1
patch302	chwmm	unit	stealth_noise_factor	number	8	1
patch302	chwmm	unit	strength	number	9	1
patch302	chwmm	unit	wisdom	number	3	1
patch302	chwmm2	unit	armor	number	1	1
patch302	chwmm2	unit	attack	number	3	1
patch302	chwmm2	unit	attack_recovery_ticks	number	13	1
patch302	chwmm2	unit	code	name	WMM	1
patch302	chwmm2	unit	dexterity	number	9	1
patch302	chwmm2	unit	faith	name	CHAOS	1
patch302	chwmm2	unit	flags	expression	UNITTYPELAND UNITTYPEMISSILE or CAN_ATTACK or CAN_DEFEND or CAN_AIMED or	1
patch302	chwmm2	unit	food_to_build	number	0	1
patch302	chwmm2	unit	food_used_per_turn	number	0	1
patch302	chwmm2	unit	frames_per_grid	number	6	1
patch302	chwmm2	unit	get_hit_recovery_ticks	number	6	1
patch302	chwmm2	unit	gold_to_build	number	27	1
patch302	chwmm2	unit	gold_used_per_turn	number	1	1
patch302	chwmm2	unit	health_bar_x	number	-16	1
patch302	chwmm2	unit	health_bar_y	number	-62	1
patch302	chwmm2	unit	hit_points	number	12	1
patch302	chwmm2	unit	impfile_proc	procedure	<procedure 4 tokens>	1
patch302	chwmm2	unit	initiates_to_build	number	1	1
patch302	chwmm2	unit	level_procedure	procedure	<procedure 10 tokens>	1
patch302	chwmm2	unit	magic_crystals_to_build	number	9	1
patch302	chwmm2	unit	magic_crystals_used_per_turn	number	0	1
patch302	chwmm2	unit	man_turns	number	20	1
patch302	chwmm2	unit	military_units	number	3	1
patch302	chwmm2	unit	missile_range	number	7	1
patch302	chwmm2	unit	missile_speed	number	.75	1
patch302	chwmm2	unit	missile_type	name	stick	1
patch302	chwmm2	unit	morale_bar_x	number	-12	1
patch302	chwmm2	unit	morale_bar_y	number	-62	1
patch302	chwmm2	unit	mps	number	5	1
patch302	chwmm2	unit	name	text	Wild Men Archers	1
patch302	chwmm2	unit	race	name	BARBARIAN	1
patch302	chwmm2	unit	ranged_attack	number	3	1
patch302	chwmm2	unit	recover_hitpoints	number	3	1
patch302	chwmm2	unit	recover_hitpoints_inside	number	3	1
patch302	chwmm2	unit	recover_hitpoints_moved	number	1	1
patch302	chwmm2	unit	sight_radius	number	1	1
patch302	chwmm2	unit	stealth_noise_factor	number	6	1
patch302	chwmm2	unit	strength	number	9	1
patch302	chwmm2	unit	thieves_guild_required	number	1	1
patch302	chwmm2	unit	wisdom	number	3	1
patch302	chwmt	unit	armor	number	0	1
patch302	chwmt	unit	attack	number	4	1
patch302	chwmt	unit	attack_recovery_ticks	number	14	1
patch302	chwmt	unit	code	name	WMT	1
patch302	chwmt	unit	dexterity	number	10	1
patch302	chwmt	unit	faith	name	CHAOS	1
patch302	chwmt	unit	flags	expression	UNITTYPELAND UNITTYPEMISSILE or CAN_SURRENDER or CAN_SUBDUE or CAN_AIMED or CAN_STEALTH or CAN_DETECT_THIEF or CAN_USE_L	1
patch302	chwmt	unit	food_to_build	number	0	1
patch302	chwmt	unit	food_used_per_turn	number	0	1
patch302	chwmt	unit	frames_per_grid	number	6	1
patch302	chwmt	unit	get_hit_recovery_ticks	number	1	1
patch302	chwmt	unit	gold_to_build	number	29	1
patch302	chwmt	unit	gold_used_per_turn	number	1	1
patch302	chwmt	unit	health_bar_x	number	-16	1
patch302	chwmt	unit	health_bar_y	number	-62	1
patch302	chwmt	unit	hit_points	number	12	1
patch302	chwmt	unit	impfile_proc	procedure	<procedure 4 tokens>	1
patch302	chwmt	unit	initiates_to_build	number	1	1
patch302	chwmt	unit	level_procedure	procedure	<procedure 15 tokens>	1
patch302	chwmt	unit	magic_crystals_to_build	number	10	1
patch302	chwmt	unit	magic_crystals_used_per_turn	number	0	1
patch302	chwmt	unit	missile_range	number	6	1
patch302	chwmt	unit	missile_speed	number	.75	1
patch302	chwmt	unit	missile_type	name	chakr	1
patch302	chwmt	unit	morale_bar_x	number	-12	1
patch302	chwmt	unit	morale_bar_y	number	-62	1
patch302	chwmt	unit	mps	number	7	1
patch302	chwmt	unit	name	text	Wild Men Thief	1
patch302	chwmt	unit	race	name	BARBARIAN	1
patch302	chwmt	unit	ranged_attack	number	4	1
patch302	chwmt	unit	sight_radius	number	3	1
patch302	chwmt	unit	special_unit_type	name	THIEF	1
patch302	chwmt	unit	stealth_noise_factor	number	4	1
patch302	chwmt	unit	strength	number	9	1
patch302	chwmt	unit	thieves_guild_required	number	1	1
patch302	chwmt	unit	wisdom	number	4	1
patch302	chwmw	unit	armor	number	0	1
patch302	chwmw	unit	attack	number	4	1
patch302	chwmw	unit	attack_recovery_ticks	number	18	1
patch302	chwmw	unit	casting_aura_type	name	CHAOS	1
patch302	chwmw	unit	code	name	WMW	1
patch302	chwmw	unit	dexterity	number	9	1
patch302	chwmw	unit	faith	name	CHAOS	1
patch302	chwmw	unit	flags	expression	UNITTYPELAND CAN_SURRENDER or CAN_SPELLS or CAN_USE_LEFT_ARTIFACT or CAN_USE_RIGHT_ARTIFACT or	1
patch302	chwmw	unit	food_to_build	number	12	1
patch302	chwmw	unit	food_used_per_turn	number	0	1
patch302	chwmw	unit	frames_per_grid	number	6	1
patch302	chwmw	unit	get_hit_recovery_ticks	number	2	1
patch302	chwmw	unit	gold_to_build	number	0	1
patch302	chwmw	unit	gold_used_per_turn	number	0	1
patch302	chwmw	unit	health_bar_x	number	-16	1
patch302	chwmw	unit	health_bar_y	number	-62	1
patch302	chwmw	unit	hit_points	number	10	1
patch302	chwmw	unit	impfile_proc	procedure	<procedure 4 tokens>	1
patch302	chwmw	unit	initiates_to_build	number	1	1
patch302	chwmw	unit	level_procedure	procedure	<procedure 15 tokens>	1
patch302	chwmw	unit	magic_crystals_to_build	number	37	1
patch302	chwmw	unit	magic_crystals_used_per_turn	number	1	1
patch302	chwmw	unit	maximum_mana	number	3	1
patch302	chwmw	unit	morale_bar_x	number	-12	1
patch302	chwmw	unit	morale_bar_y	number	-62	1
patch302	chwmw	unit	mps	number	7	1
patch302	chwmw	unit	name	text	Witch	1
patch302	chwmw	unit	race	name	BARBARIAN	1
patch302	chwmw	unit	sight_radius	number	3	1
patch302	chwmw	unit	special_unit_type	name	WIZARD	1
patch302	chwmw	unit	stealth_noise_factor	number	7	1
patch302	chwmw	unit	strength	number	9	1
patch302	chwmw	unit	wisdom	number	9	1
patch302	chwmw	unit	wizards_tower_required	number	1	1
patch302	chwz2	unit	air_resistance	number	0	1
patch302	chwz2	unit	armor	number	0	1
patch302	chwz2	unit	attack	number	4	1
patch302	chwz2	unit	attack_recovery_ticks	number	18	1
patch302	chwz2	unit	casting_aura_type	name	CHAOS	1
patch302	chwz2	unit	chaos_resistance	number	0	1
patch302	chwz2	unit	code	name	WZ2	1
patch302	chwz2	unit	death_resistance	number	0	1
patch302	chwz2	unit	dexterity	number	9	1
patch302	chwz2	unit	earth_resistance	number	0	1
patch302	chwz2	unit	faith	name	CHAOS	1
patch302	chwz2	unit	fire_resistance	number	0	1
patch302	chwz2	unit	flags	expression	UNITTYPELAND CAN_ATTACK or CAN_DEFEND or CAN_SPELLS or CAN_USE_LEFT_ARTIFACT or CAN_USE_RIGHT_ARTIFACT or	1
patch302	chwz2	unit	food_to_build	number	4	1
patch302	chwz2	unit	food_used_per_turn	number	0	1
patch302	chwz2	unit	frames_per_grid	number	6	1
patch302	chwz2	unit	get_hit_recovery_ticks	number	2	1
patch302	chwz2	unit	gold_to_build	number	13	1
patch302	chwz2	unit	gold_used_per_turn	number	1	1
patch302	chwz2	unit	health_bar_x	number	-16	1
patch302	chwz2	unit	health_bar_y	number	-70	1
patch302	chwz2	unit	hit_points	number	10	1
patch302	chwz2	unit	impfile_proc	procedure	<procedure 4 tokens>	1
patch302	chwz2	unit	initiates_to_build	number	0	1
patch302	chwz2	unit	level_procedure	procedure	<procedure 15 tokens>	1
patch302	chwz2	unit	life_resistance	number	0	1
patch302	chwz2	unit	magic_crystals_to_build	number	4	1
patch302	chwz2	unit	magic_crystals_used_per_turn	number	0	1
patch302	chwz2	unit	maximum_mana	number	5	1
patch302	chwz2	unit	morale_bar_x	number	-12	1
patch302	chwz2	unit	morale_bar_y	number	-70	1
patch302	chwz2	unit	mps	number	7	1
patch302	chwz2	unit	name	text	Witch	1
patch302	chwz2	unit	order_resistance	number	0	1
patch302	chwz2	unit	race	name	BARBARIAN	1
patch302	chwz2	unit	recover_hitpoints	number	0	1
patch302	chwz2	unit	recover_hitpoints_inside	number	0	1
patch302	chwz2	unit	recover_hitpoints_moved	number	0	1
patch302	chwz2	unit	sight_radius	number	3	1
patch302	chwz2	unit	special_unit_type	name	WIZARD	1
patch302	chwz2	unit	stealth_noise_factor	number	7	1
patch302	chwz2	unit	strength	number	9	1
patch302	chwz2	unit	water_resistance	number	0	1
patch302	chwz2	unit	wisdom	number	12	1
patch302	decav	unit	armor	number	2	1
patch302	decav	unit	attack	number	3	1
patch302	decav	unit	barracks_required	number	1	1
patch302	decav	unit	dexterity	number	6	1
patch302	decav	unit	faith	name	DEATH	1
patch302	decav	unit	flags	name	UNITTYPELAND	1
patch302	decav	unit	hit_points	number	4	1
patch302	decav	unit	impfile_proc	procedure	<procedure 4 tokens>	1
patch302	decav	unit	keep_required	number	1	1
patch302	decav	unit	man_turns	number	50	1
patch302	decav	unit	marketplace_required	number	1	1
patch302	decav	unit	mount_type	name	decavm	1
patch302	decav	unit	mps	number	10	1
patch302	decav	unit	name	text	Dark Horsemen	1
patch302	decav	unit	portrait_doodad	expression	unitpage 135 7 51 50 doodad	1
patch302	decav	unit	production_doodad	expression	unitpage 104 72 34 32 doodad	1
patch302	decav	unit	race	name	DARK_ELF	1
patch302	decav	unit	sight_radius	number	3	1
patch302	decav	unit	small_doodad	expression	deicons cav de littleiconwidth littleiconheight doodad	1
patch302	decav	unit	stables_required	number	1	1
patch302	decr1	unit	air_resistance	number	0	1
patch302	decr1	unit	armor	number	4	1
patch302	decr1	unit	attack	number	7	1
patch302	decr1	unit	attack_recovery_ticks	number	18	1
patch302	decr1	unit	chaos_resistance	number	0	1
patch302	decr1	unit	code	name	CR1	1
patch302	decr1	unit	death_resistance	number	50	1
patch302	decr1	unit	dexterity	number	3	1
patch302	decr1	unit	earth_resistance	number	25	1
patch302	decr1	unit	faith	name	DEATH	1
patch302	decr1	unit	fire_resistance	number	25	1
patch302	decr1	unit	flags	expression	UNITTYPELAND CAN_ATTACK or CAN_DEFEND or	1
patch302	decr1	unit	food_to_build	number	8	1
patch302	decr1	unit	food_used_per_turn	number	0	1
patch302	decr1	unit	frames_per_grid	number	8	1
patch302	decr1	unit	get_hit_recovery_ticks	number	4	1
patch302	decr1	unit	gold_to_build	number	0	1
patch302	decr1	unit	gold_used_per_turn	number	0	1
patch302	decr1	unit	hit_points	number	10	1
patch302	decr1	unit	impfile_proc	procedure	<procedure 4 tokens>	1
patch302	decr1	unit	initiates_to_build	number	0	1
patch302	decr1	unit	level_procedure	procedure	<procedure 4 tokens>	1
patch302	decr1	unit	life_resistance	number	0	1
patch302	decr1	unit	magic_crystals_to_build	number	25	1
patch302	decr1	unit	magic_crystals_used_per_turn	number	1	1
patch302	decr1	unit	military_units	number	3	1
patch302	decr1	unit	mps	number	5	1
patch302	decr1	unit	name	text	Skeleton	1
patch302	decr1	unit	order_resistance	number	0	1
patch302	decr1	unit	race	name	DARK_ELF	1
patch302	decr1	unit	sight_radius	number	1	1
patch302	decr1	unit	small_doodad	expression	deicons 142 48 36 39 doodad	1
patch302	decr1	unit	stealth_noise_factor	number	8	1
patch302	decr1	unit	strength	number	10	1
patch302	decr1	unit	water_resistance	number	0	1
patch302	decr1	unit	wisdom	number	0	1
patch302	decr1	unit	wizards_tower_required	number	2	1
patch302	decr2	unit	air_resistance	number	25	1
patch302	decr2	unit	armor	number	8	1
patch302	decr2	unit	attack	number	7	1
patch302	decr2	unit	attack_recovery_ticks	number	15	1
patch302	decr2	unit	chaos_resistance	number	25	1
patch302	decr2	unit	code	name	CR2	1
patch302	decr2	unit	death_resistance	number	100	1
patch302	decr2	unit	dexterity	number	8	1
patch302	decr2	unit	earth_resistance	number	0	1
patch302	decr2	unit	faith	name	DEATH	1
patch302	decr2	unit	fire_resistance	number	-50	1
patch302	decr2	unit	flags	expression	UNITTYPEAIR UNITTYPEMISSILE or CAN_ATTACK or CAN_AIMED or CAN_DEFEND or NO_DEFEND_ANIM or	1
patch302	decr2	unit	food_to_build	number	22	1
patch302	decr2	unit	food_used_per_turn	number	0	1
patch302	decr2	unit	frames_per_grid	number	7	1
patch302	decr2	unit	get_hit_recovery_ticks	number	4	1
patch302	decr2	unit	gold_to_build	number	0	1
patch302	decr2	unit	gold_used_per_turn	number	0	1
patch302	decr2	unit	health_bar_x	number	-16	1
patch302	decr2	unit	health_bar_y	number	-70	1
patch302	decr2	unit	hit_points	number	25	1
patch302	decr2	unit	impfile_proc	procedure	<procedure 4 tokens>	1
patch302	decr2	unit	initiates_to_build	number	0	1
patch302	decr2	unit	level_procedure	procedure	<procedure 6 tokens>	1
patch302	decr2	unit	life_resistance	number	-33	1
patch302	decr2	unit	magic_crystals_to_build	number	67	1
patch302	decr2	unit	magic_crystals_used_per_turn	number	3	1
patch302	decr2	unit	melee_attack_resistance	number	25	1
patch302	decr2	unit	missile_attack_resistance	number	50	1
patch302	decr2	unit	missile_range	number	10	1
patch302	decr2	unit	missile_speed	number	.75	1
patch302	decr2	unit	missile_type	name	blobs	1
patch302	decr2	unit	morale_bar_x	number	-12	1
patch302	decr2	unit	morale_bar_y	number	-70	1
patch302	decr2	unit	mps	number	6	1
patch302	decr2	unit	name	text	Death Shade	1
patch302	decr2	unit	order_resistance	number	0	1
patch302	decr2	unit	race	name	DARK_ELF	1
patch302	decr2	unit	ranged_attack	number	11	1
patch302	decr2	unit	recover_hitpoints	number	0	1
patch302	decr2	unit	recover_hitpoints_inside	number	0	1
patch302	decr2	unit	recover_hitpoints_moved	number	0	1
patch302	decr2	unit	sight_radius	number	2	1
patch302	decr2	unit	stealth_noise_factor	number	3	1
patch302	decr2	unit	strength	number	8	1
patch302	decr2	unit	water_resistance	number	25	1
patch302	decr2	unit	wisdom	number	8	1
patch302	decr2	unit	wizards_tower_required	number	2	1
patch302	decr3	unit	air_resistance	number	25	1
patch302	decr3	unit	armor	number	11	1
patch302	decr3	unit	attack	number	10	1
patch302	decr3	unit	attack_recovery_ticks	number	12	1
patch302	decr3	unit	chaos_resistance	number	75	1
patch302	decr3	unit	code	name	CR3	1
patch302	decr3	unit	death_resistance	number	100	1
patch302	decr3	unit	dexterity	number	13	1
patch302	decr3	unit	earth_resistance	number	75	1
patch302	decr3	unit	faith	name	DEATH	1
patch302	decr3	unit	fire_resistance	number	-33	1
patch302	decr3	unit	flags	expression	UNITTYPELAND CAN_ATTACK or CAN_DEFEND or	1
patch302	decr3	unit	food_to_build	number	57	1
patch302	decr3	unit	food_used_per_turn	number	0	1
patch302	decr3	unit	frames_per_grid	number	6	1
patch302	decr3	unit	get_hit_recovery_ticks	number	4	1
patch302	decr3	unit	gold_to_build	number	0	1
patch302	decr3	unit	gold_used_per_turn	number	0	1
patch302	decr3	unit	health_bar_x	number	-16	1
patch302	decr3	unit	health_bar_y	number	-67	1
patch302	decr3	unit	hit_points	number	32	1
patch302	decr3	unit	impfile_proc	procedure	<procedure 4 tokens>	1
patch302	decr3	unit	initiates_to_build	number	0	1
patch302	decr3	unit	level_procedure	procedure	<procedure 6 tokens>	1
patch302	decr3	unit	life_resistance	number	-33	1
patch302	decr3	unit	magic_crystals_to_build	number	172	1
patch302	decr3	unit	magic_crystals_used_per_turn	number	5	1
patch302	decr3	unit	melee_attack_resistance	number	20	1
patch302	decr3	unit	missile_attack_resistance	number	25	1
patch302	decr3	unit	morale_bar_x	number	-12	1
patch302	decr3	unit	morale_bar_y	number	-67	1
patch302	decr3	unit	mps	number	12	1
patch302	decr3	unit	name	text	Vampire	1
patch302	decr3	unit	order_resistance	number	67	1
patch302	decr3	unit	race	name	DARK_ELF	1
patch302	decr3	unit	recover_hitpoints	number	0	1
patch302	decr3	unit	recover_hitpoints_inside	number	0	1
patch302	decr3	unit	recover_hitpoints_moved	number	0	1
patch302	decr3	unit	sight_radius	number	5	1
patch302	decr3	unit	stealth_noise_factor	number	3	1
patch302	decr3	unit	strength	number	16	1
patch302	decr3	unit	water_resistance	number	67	1
patch302	decr3	unit	wisdom	number	8	1
patch302	decr3	unit	wizards_tower_required	number	3	1
patch302	decr4	unit	armor	number	0	1
patch302	decr4	unit	attack	number	15	1
patch302	decr4	unit	dexterity	number	32	1
patch302	decr4	unit	faith	name	DEATH	1
patch302	decr4	unit	flags	name	UNITTYPELAND	1
patch302	decr4	unit	hit_points	number	5	1
patch302	decr4	unit	impfile_proc	procedure	<procedure 4 tokens>	1
patch302	decr4	unit	mps	number	40	1
patch302	decr4	unit	name	text	Bat	1
patch302	decr4	unit	portrait_doodad	expression	unitpage 135 7 51 50 doodad	1
patch302	decr4	unit	production_doodad	expression	unitpage 104 72 34 32 doodad	1
patch302	decr4	unit	race	name	DARK_ELF	1
patch302	decr4	unit	small_doodad	expression	deicons cr4 ch littleiconwidth littleiconheight doodad	1
patch302	defit	unit	armor	number	4	1
patch302	defit	unit	attack	number	8	1
patch302	defit	unit	attack_recovery_ticks	number	12	1
patch302	defit	unit	barracks_required	number	1	1
patch302	defit	unit	code	name	FIT	1
patch302	defit	unit	dexterity	number	10	1
patch302	defit	unit	faith	name	DEATH	1
patch302	defit	unit	flags	expression	UNITTYPELAND CAN_ATTACK or CAN_DEFEND or CAN_SURRENDER or CAN_BERSERK or CAN_RALLY or CAN_USE_LEFT_ARTIFACT or CAN_USE_R	1
patch302	defit	unit	food_to_build	number	32	1
patch302	defit	unit	food_used_per_turn	number	1	1
patch302	defit	unit	frames_per_grid	number	5	1
patch302	defit	unit	get_hit_recovery_ticks	number	2	1
patch302	defit	unit	gold_to_build	number	11	1
patch302	defit	unit	gold_used_per_turn	number	0	1
patch302	defit	unit	health_bar_x	number	-13	1
patch302	defit	unit	health_bar_y	number	-60	1
patch302	defit	unit	hit_points	number	12	1
patch302	defit	unit	impfile_proc	procedure	<procedure 4 tokens>	1
patch302	defit	unit	initiates_to_build	number	1	1
patch302	defit	unit	level_procedure	procedure	<procedure 15 tokens>	1
patch302	defit	unit	magic_crystals_to_build	number	0	1
patch302	defit	unit	magic_crystals_used_per_turn	number	0	1
patch302	defit	unit	morale_bar_x	number	-10	1
patch302	defit	unit	morale_bar_y	number	-60	1
patch302	defit	unit	mount_type	name	defitm	1
patch302	defit	unit	mps	number	10	1
patch302	defit	unit	name	text	Dark Warrior	1
patch302	defit	unit	race	name	DARK_ELF	1
patch302	defit	unit	recover_hitpoints	number	1	1
patch302	defit	unit	recover_hitpoints_inside	number	2	1
patch302	defit	unit	recover_hitpoints_moved	number	1	1
patch302	defit	unit	sight_radius	number	3	1
patch302	defit	unit	special_unit_type	name	WARRIOR	1
patch302	defit	unit	stealth_noise_factor	number	6	1
patch302	defit	unit	strength	number	10	1
patch302	defit	unit	wisdom	number	7	1
patch302	deinf	unit	armor	number	3	1
patch302	deinf	unit	attack	number	6	1
patch302	deinf	unit	attack_recovery_ticks	number	12	1
patch302	deinf	unit	barracks_required	number	1	1
patch302	deinf	unit	code	number	INF	1
patch302	deinf	unit	dexterity	number	9	1
patch302	deinf	unit	faith	name	DEATH	1
patch302	deinf	unit	flags	expression	UNITTYPELAND CAN_ATTACK or CAN_DEFEND or CAN_BERSERK or	1
patch302	deinf	unit	food_to_build	number	29	1
patch302	deinf	unit	food_used_per_turn	number	1	1
patch302	deinf	unit	frames_per_grid	number	6	1
patch302	deinf	unit	get_hit_recovery_ticks	number	7	1
patch302	deinf	unit	gold_to_build	number	10	1
patch302	deinf	unit	gold_used_per_turn	number	0	1
patch302	deinf	unit	health_bar_x	number	-16	1
patch302	deinf	unit	health_bar_y	number	-56	1
patch302	deinf	unit	hit_points	number	12	1
patch302	deinf	unit	impfile_proc	procedure	<procedure 4 tokens>	1
patch302	deinf	unit	initiates_to_build	number	1	1
patch302	deinf	unit	level_procedure	procedure	<procedure 10 tokens>	1
patch302	deinf	unit	magic_crystals_to_build	number	0	1
patch302	deinf	unit	magic_crystals_used_per_turn	number	0	1
patch302	deinf	unit	military_units	number	3	1
patch302	deinf	unit	morale_bar_x	number	-12	1
patch302	deinf	unit	morale_bar_y	number	-56	1
patch302	deinf	unit	mps	number	7	1
patch302	deinf	unit	name	text	Dark Halberdiers	1
patch302	deinf	unit	race	name	DARK_ELF	1
patch302	deinf	unit	recover_hitpoints	number	3	1
patch302	deinf	unit	recover_hitpoints_inside	number	2	1
patch302	deinf	unit	recover_hitpoints_moved	number	1	1
patch302	deinf	unit	sight_radius	number	1	1
patch302	deinf	unit	stealth_noise_factor	number	4	1
patch302	deinf	unit	strength	number	8	1
patch302	deinf	unit	wisdom	number	6	1
patch302	deldf	unit	armor	number	5	1
patch302	deldf	unit	attack	number	8	1
patch302	deldf	unit	attack_recovery_ticks	number	12	1
patch302	deldf	unit	barracks_required	number	4	1
patch302	deldf	unit	code	name	LDF	1
patch302	deldf	unit	dexterity	number	10	1
patch302	deldf	unit	faith	name	DEATH	1
patch302	deldf	unit	flags	expression	UNITTYPELAND CAN_ATTACK or CAN_DEFEND or CAN_SURRENDER or CAN_BERSERK or CAN_RALLY or CAN_USE_LEFT_ARTIFACT or CAN_USE_R	1
patch302	deldf	unit	frames_per_grid	number	5	1
patch302	deldf	unit	get_hit_recovery_ticks	number	0	1
patch302	deldf	unit	health_bar_x	number	-13	1
patch302	deldf	unit	health_bar_y	number	-60	1
patch302	deldf	unit	hit_points	number	16	1
patch302	deldf	unit	impfile_proc	procedure	<procedure 4 tokens>	1
patch302	deldf	unit	level_procedure	procedure	<procedure 17 tokens>	1
patch302	deldf	unit	morale_bar_x	number	-10	1
patch302	deldf	unit	morale_bar_y	number	-60	1
patch302	deldf	unit	mount_type	name	deldfm	1
patch302	deldf	unit	mps	number	12	1
patch302	deldf	unit	name	text	Dark Warlord	1
patch302	deldf	unit	race	name	DARK_ELF	1
patch302	deldf	unit	recover_hitpoints	number	2	1
patch302	deldf	unit	recover_hitpoints_inside	number	2	1
patch302	deldf	unit	recover_hitpoints_moved	number	1	1
patch302	deldf	unit	sight_radius	number	4	1
patch302	deldf	unit	special_unit_type	name	WARRIOR	1
patch302	deldf	unit	stealth_noise_factor	number	5	1
patch302	deldf	unit	strength	number	11	1
patch302	deldf	unit	wisdom	number	7	1
patch302	deldr	unit	air_resistance	number	35	1
patch302	deldr	unit	armor	number	4	1
patch302	deldr	unit	attack	number	6	1
patch302	deldr	unit	attack_recovery_ticks	number	12	1
