name	uses	class	broad-candidate	operator-entry-point
editbits	56	script-definition	no	-
editbits_page	16	script-definition	no	-
editbox	1924	native-host-call	yes	0x004de6d0
editbox_list	1	script-definition	no	-
editdialogdict	105	script-definition	no	-
editdialogitems	6	script-definition	no	-
editdoodpage	57	heuristic-false-positive	no	-
editmode	4	native-host-call	yes	0x004da3d0
edits_agility	3	script-definition	no	-
edits_attack_recovery	4	script-definition	no	-
edits_attacked	3	script-definition	no	-
edits_average_resistance	3	script-definition	no	-
edits_barter_value	3	script-definition	no	-
edits_combat_speed	3	script-definition	no	-
edits_curhitpts	2	script-definition	no	-
edits_curhitpts_high	1	script-definition	no	-
edits_curhitpts_low	1	script-definition	no	-
edits_curhitpts_med	1	script-definition	no	-
edits_curmana	3	script-definition	no	-
edits_curmovepts	3	script-definition	no	-
edits_defense	3	script-definition	no	-
edits_dexterity_mod	2	script-definition	no	-
edits_exp_pts	2	script-definition	no	-
edits_health_recover	3	script-definition	no	-
edits_hit_recovery	3	script-definition	no	-
edits_hitpts	3	script-definition	no	-
edits_luck	3	script-definition	no	-
edits_mana	3	script-definition	no	-
edits_melee_resistance	3	script-definition	no	-
edits_melee_resistance_green	3	script-definition	no	-
edits_melee_resistance_red	3	script-definition	no	-
edits_missile_resistance	3	script-definition	no	-
edits_missile_resistance_green	3	script-definition	no	-
edits_missile_resistance_red	3	script-definition	no	-
edits_movepts	3	script-definition	no	-
edits_neg_resist_air	3	script-definition	no	-
edits_neg_resist_chaos	3	script-definition	no	-
edits_neg_resist_death	3	script-definition	no	-
edits_neg_resist_earth	3	script-definition	no	-
edits_neg_resist_fire	3	script-definition	no	-
edits_neg_resist_life	3	script-definition	no	-
edits_neg_resist_order	3	script-definition	no	-
edits_neg_resist_water	3	script-definition	no	-
edits_ranged	3	script-definition	no	-
edits_ranged_strength	3	script-definition	no	-
edits_resist_air	3	script-definition	no	-
edits_resist_chaos	3	script-definition	no	-
edits_resist_death	3	script-definition	no	-
edits_resist_earth	3	script-definition	no	-
edits_resist_fire	3	script-definition	no	-
edits_resist_life	3	script-definition	no	-
edits_resist_order	3	script-definition	no	-
edits_resist_water	3	script-definition	no	-
edits_sight_radius	3	script-definition	no	-
edits_stealth	3	script-definition	no	-
edits_strength	5	script-definition	no	-
edits_strength_mod	2	script-definition	no	-
edits_unit_name	2	script-definition	no	-
edits_unit_name_ycf	2	script-definition	no	-
edits_unit_realname	2	script-definition	no	-
edits_wisdom	5	script-definition	no	-
edits_wisdom_mod	2	script-definition	no	-
editspritemode	33	script-definition	no	-
edood	18	heuristic-false-positive	no	-
eebush1	6	heuristic-false-positive	no	-
eemush1	2	heuristic-false-positive	no	-
eemush2	55	script-definition	no	-
eemush3	2	heuristic-false-positive	no	-
eemush4	2	heuristic-false-positive	no	-
eemush5	2	heuristic-false-positive	no	-
efatk	1	script-definition	no	-
efatkack_1	2	script-definition	no	-
efatkack_2	1	script-definition	no	-
efdie	1	script-definition	no	-
effect_doodad	8	script-definition	no	-
effect_id	31	script-definition	no	-
effect_name	1	script-definition	no	-
effect_value	137	script-definition	no	-
effective?	1	script-definition	no	-
efmov	2	script-definition	no	-
efmovack_1	2	script-definition	no	-
efmovack_2	1	script-definition	no	-
efselack_1	3	script-definition	no	-
efselack_2	1	script-definition	no	-
efselack_3	1	script-definition	no	-
eiatk	1	script-definition	no	-
eiatkack_1	2	script-definition	no	-
eiatkack_2	1	script-definition	no	-
eidie	1	script-definition	no	-
eimov	1	script-definition	no	-
eimovack_1	2	script-definition	no	-
eimovack_2	1	script-definition	no	-
eiselack_1	2	script-definition	no	-
eiselack_2	1	script-definition	no	-
either_impplayer	4	script-definition	no	-
el	12	script-definition	no	-
element-id	2	script-definition	no	-
element_in_array?	1	script-definition	no	-
eleprot	1	heuristic-false-positive	no	-
elev	4	script-definition	no	-
elev_button	1	heuristic-false-positive	no	-
elev_edit_button	2	script-definition	no	-
elev_highlight_dood	3	heuristic-false-positive	no	-
elevate?	9	script-definition	no	-
elevate_dood	3	heuristic-false-positive	no	-
elevation_edit_box	3	heuristic-false-positive	no	-
elevation_minus_dbf	1	script-definition	no	-
elevation_plus_dbf	1	script-definition	no	-
elevation_str	24	script-definition	no	-
elevation_title_box	3	heuristic-false-positive	no	-
elevation_val	28	script-definition	no	-
eliminate_resource_negatives	9	script-definition	no	-
elocation	2	script-definition	no	-
ematk	1	script-definition	no	-
ematkack_1	2	script-definition	no	-
ematkack_2	1	script-definition	no	-
embrace_of_golgoth	10	script-definition	no	-
embrace_type	1	heuristic-false-positive	no	-
emdie	1	script-definition	no	-
emergency_mercenaries	1	script-definition	no	-
emergency_override?	14	script-definition	no	-
emmov	1	script-definition	no	-
emmovack_1	2	script-definition	no	-
emmovack_2	1	script-definition	no	-
empathy	1	script-definition	no	-
empire_crystals_box	2	heuristic-false-positive	no	-
empire_crystals_delta	3	heuristic-false-positive	no	-
empire_crystals_string	2	heuristic-false-positive	no	-
empire_fame_box	2	heuristic-false-positive	no	-
empire_fame_delta	3	heuristic-false-positive	no	-
empire_fame_string	2	heuristic-false-positive	no	-
empire_food_box	2	heuristic-false-positive	no	-
empire_food_delta	3	heuristic-false-positive	no	-
empire_food_string	2	heuristic-false-positive	no	-
empire_gold_box	2	heuristic-false-positive	no	-
empire_gold_delta	3	heuristic-false-positive	no	-
empire_gold_string	2	heuristic-false-positive	no	-
empire_initiates_box	2	heuristic-false-positive	no	-
empire_initiates_delta	2	heuristic-false-positive	no	-
empire_initiates_string	4	heuristic-false-positive	no	-
empty_seats	5	script-definition	no	-
emrng	2	script-definition	no	-
emselack_1	2	script-definition	no	-
emselack_2	1	script-definition	no	-
enableallspells	1	native-host-call	yes	0x004f0640
enablearrowkeys	2	native-host-call	yes	0x005047b0
enablehotkeys	48	native-host-call	yes	0x004b2fd0
enablemap	109	native-host-call	yes	0x00486b30
enc_arrow_xywh	24	script-definition	no	-
enc_button1	1	script-definition	no	-
enc_button1_text	2	script-definition	no	-
enc_button2	1	script-definition	no	-
enc_button2_text	2	script-definition	no	-
enc_button3	1	script-definition	no	-
enc_button3_text	2	script-definition	no	-
enc_button4	1	script-definition	no	-
enc_button4_text	2	script-definition	no	-
enc_down_button	22	script-definition	no	-
enc_down_button_frame	13	script-definition	no	-
enc_downd_doodad	17	script-definition	no	-
enc_downd_xywh	16	script-definition	no	-
enc_downn_doodad	17	script-definition	no	-
enc_downn_xywh	16	script-definition	no	-
enc_message_buffer	2	script-definition	no	-
enc_num	2	script-definition	no	-
enc_pr	1	script-definition	no	-
enc_setup	173	script-definition	no	-
enc_text	1	script-definition	no	-
enc_type	2	script-definition	no	-
enc_up_button	22	script-definition	no	-
enc_up_button_frame	13	script-definition	no	-
enc_upd_doodad	17	script-definition	no	-
enc_upd_xywh	16	script-definition	no	-
enc_upn_doodad	17	script-definition	no	-
enc_upn_xywh	16	script-definition	no	-
enchant_weapon_air	15	script-definition	no	-
enchant_weapon_chaos	15	script-definition	no	-
enchant_weapon_death	15	script-definition	no	-
enchant_weapon_earth	15	script-definition	no	-
enchant_weapon_fire	15	script-definition	no	-
enchant_weapon_life	15	script-definition	no	-
enchant_weapon_order	15	script-definition	no	-
enchant_weapon_water	15	script-definition	no	-
encode_army	2	script-definition	no	-
encode_artifact	6	script-definition	no	-
encode_property	4	script-definition	no	-
encode_spell	6	script-definition	no	-
encode_unit	4	script-definition	no	-
encodebarter	228	native-host-call	yes	0x00433380
encoded_data	1	script-definition	no	-
encounter	2	script-definition	no	-
encounter_attack_text	1	script-definition	no	-
encounter_autocalc_or_fight_dlg_dict	5	script-definition	no	-
encounter_barter_dlg_dict	5	script-definition	no	-
encounter_button	1	heuristic-false-positive	no	-
encounter_continue_dlg_dict	10	script-definition	no	-
encounter_crystals	18	script-definition	no	-
encounter_dbf	1	script-definition	no	-
encounter_dialog	456	script-definition	no	-
encounter_dlg_dict	5	script-definition	no	-
encounter_enter_retreat_dlg_dict	25	script-definition	no	-
encounter_enter_text	106	script-definition	no	-
encounter_enter_text2	19	script-definition	no	-
encounter_enter_text3	3	script-definition	no	-
encounter_exit_text	113	script-definition	no	-
encounter_exit_text2	3	script-definition	no	-
encounter_fight_dlg_dict	5	script-definition	no	-
encounter_food	26	script-definition	no	-
encounter_gold	29	script-definition	no	-
encounter_great_temple_dlg_dict	25	script-definition	no	-
encounter_sbf	1	heuristic-false-positive	no	-
encounter_tbf	1	heuristic-false-positive	no	-
encounter_type	136	script-definition	no	-
encountereditbox	3	heuristic-false-positive	no	-
encounterlevel	12	script-definition	no	-
encountername	12	script-definition	no	-
encounterselector	3	heuristic-false-positive	no	-
encountertextstack	13	script-definition	no	-
end	14801	language-primitive	yes	0x004ca110
end_of_turn?	1	script-definition	no	-
end_sb_context	19	script-definition	no	-
end_scenario_group	24	script-definition	no	-
end_unit_definition	167	script-definition	no	-
endcombatproc	1	native-host-call	yes	0x004e33c0
endscreens	14	heuristic-false-positive	no	-
endturn	7	native-host-call	yes	0x004e1d10
enemies_within_radius	41	script-definition	no	-
enemies_within_radius_by_condition	1	script-definition	no	-
enemy_army	9	script-definition	no	-
enemy_effect	1	script-definition	no	-
enemy_id	17	script-definition	no	-
enemy_leader	7	script-definition	no	-
enemywizard	3	script-definition	no	-
enforce_dungeon_count	1	script-definition	no	-
enforce_dungeon_fraction	1	script-definition	no	-
engulfed	160	script-definition	no	-
enough_resources?	2	script-definition	no	-
enstack_barracks	3	script-definition	no	-
enstack_boats	3	script-definition	no	-
ent	10	script-definition	no	-
entangle	23	script-definition	no	-
entangle_aura	1	heuristic-false-positive	no	-
enter_barrow_level	7	script-definition	no	-
enter_button	10	script-definition	no	-
enter_button_t	2	heuristic-false-positive	no	-
enter_combat_callback	1	native-host-call	yes	0x004d81f0
enter_dungeon?	10	script-definition	no	-
enter_meter_filename	14	script-definition	no	-
enter_text	1	script-definition	no	-
enterbuilding	2	native-host-call	yes	0x0043f6d0
enterbuildingcommand	3	native-host-call	yes	0x00422460
enternetgameselscreen	2	native-host-call	yes	0x004b5d40
enternetpikfaithscreen	2	native-host-call	yes	0x004b5d00
enternetspscreen	1	native-host-call	yes	0x004b5cd0
entersprite	7	native-host-call	yes	0x0043f870
entry_text_array	1	script-definition	no	-
enumactiveplayers	8	native-host-call	yes	0x00484fd0
enumaiterrainsprites	10	native-host-call	yes	0x004fd280
enumallarmies	24	native-host-call	yes	0x004fc620
enumallartifacts	10	native-host-call	yes	0x0042a450
enumallplayeractivearmies	1	native-host-call	yes	0x004fce30
enumallplayerarmies	117	native-host-call	yes	0x004fcca0
enumallseenarmies	7	native-host-call	yes	0x004fc860
enumarmies	58	native-host-call	yes	0x004fc510
enumarmiesinbarter	1	native-host-call	yes	0x00436530
enumarmiesingroup	18	native-host-call	yes	0x00499020
enumarmiesinradius	45	native-host-call	yes	0x00463500
enumarmiesnotuseinplay	2	native-host-call	yes	0x004638d0
enumartifactsinbarter	17	native-host-call	yes	0x00436350
enumartifactswon	4	native-host-call	yes	0x0042a050
enumbuildbuilding	20	native-host-call	yes	0x00444d80
enumbuildings	23	native-host-call	yes	0x004fd060
enumbuildingsinbarter	15	native-host-call	yes	0x00436800
enumchildbuildings	44	native-host-call	yes	0x004528d0
enumchildren	4	native-host-call	yes	0x00446410
enumcities	53	native-host-call	yes	0x004fc400
enumcitiesinbarter	15	native-host-call	yes	0x00436710
enumcitymods	16	native-host-call	yes	0x004537a0
enumconetargetarmies	4	native-host-call	yes	0x0040a440
enumconetargetlocations	1	native-host-call	yes	0x0040a6a0
enumed_army	2	script-definition	no	-
enumfiles	4	native-host-call	yes	0x00530d60
enumhistoricevents	2	native-host-call	yes	0x004bcfc0
enuminvisibleartifacts	3	native-host-call	yes	0x0042a5c0
enumitemsinbarter	6	native-host-call	yes	0x00436260
enummatchingchampionbrains	17	native-host-call	yes	0x00410760
enummedarmy	15	script-definition	no	-
enummemorystatistics	2	native-host-call	yes	0x004d77e0
enummilitaryunits	2	native-host-call	yes	0x00408d00
enumnetworkcomputers	3	native-host-call	yes	0x004b8870
enumnetworkgames	9	native-host-call	yes	0x004b8710
enumnetworkleaders	1	native-host-call	yes	0x004b5ef0
enumopendialogs	1	native-host-call	yes	0x00505900
enumplayerarmies	137	native-host-call	yes	0x004636f0
enumplayerbuildings	36	native-host-call	yes	0x004e0350
enumplayercities	43	native-host-call	yes	0x004e04c0
enumplayerheirs	4	native-host-call	yes	0x004c0a10
enumplayerknownspells	8	native-host-call	yes	0x004a0650
enumplayerspells	8	native-host-call	yes	0x004bf400
enumpossiblebuildings	4	native-host-call	yes	0x00452750
enumpossiblemercenaries	2	native-host-call	yes	0x00441ae0
enumpossibleresearchtopics	2	native-host-call	yes	0x00446a10
enumpossibletrainees	5	native-host-call	yes	0x00441a20
enumpossibleunits	1	native-host-call	yes	0x00441960
enumproviders	1	native-host-call	yes	0x004b8200
enumquests	4	native-host-call	yes	0x004c4740
enumrallyarmies	2	native-host-call	yes	0x00408ea0
enumrandonnumbers	2	native-host-call	yes	0x004d6ac0
enumrealplayers	53	native-host-call	yes	0x0049fbf0
enumseenarmies	5	native-host-call	yes	0x004fc720
enumseenplayerarmies	7	native-host-call	yes	0x004fc9b0
enumselectarmyactions	1	native-host-call	yes	0x004677a0
enumselectgroupactions	1	native-host-call	yes	0x004678e0
enumspellsinbarter	15	native-host-call	yes	0x00436440
enumterrainsprites	64	native-host-call	yes	0x004fd170
enumterrainspritesinbarter	15	native-host-call	yes	0x004368f0
enumunitartifacts	86	native-host-call	yes	0x0042a110
enumunitmodifiers	21	native-host-call	yes	0x00528d60
enumunits	271	native-host-call	yes	0x004e6a70
enumunitsinbarter	25	native-host-call	yes	0x00436620
enumwieldedartifacts	111	native-host-call	yes	0x0042ba50
eot_item	4	heuristic-false-positive	no	-
eot_number	4	heuristic-false-positive	no	-
eot_number_editbox	3	heuristic-false-positive	no	-
eoturnbuttonpage	28	script-definition	no	-
ep	2	heuristic-false-positive	yes	-
eplayer	1	script-definition	no	-
eq	10749	language-primitive	yes	0x004cbab0
equake_aura	3	heuristic-false-positive	no	-
equipped?	1	script-definition	no	-
equipped_num	2	script-definition	no	-
eradius	4	script-definition	no	-
erosion	5	script-definition	no	-
erroroutput	29	native-host-call	yes	0x004cced0
esatk	1	script-definition	no	-
esatkack_1	1	script-definition	no	-
escape_reaction_dict	1	script-definition	no	-
escort_id	10	script-definition	no	-
esdie	1	script-definition	no	-
esmov	1	script-definition	no	-
esmovack_1	1	script-definition	no	-
esp03	5	heuristic-false-positive	no	-
esrng	1	script-definition	no	-
esselack_1	1	script-definition	no	-
estack	5	script-definition	no	-
eta	85	script-definition	no	-
etatk	1	script-definition	no	-
etatkack_1	3	script-definition	no	-
etatkack_2	1	script-definition	no	-
etdie	1	script-definition	no	-
etmov	2	script-definition	no	-
etmovack_1	2	script-definition	no	-
etmovack_2	1	script-definition	no	-
etrng	1	script-definition	no	-
etselack_1	2	script-definition	no	-
etselack_2	1	script-definition	no	-
eval	16	script-definition	no	-
eval_spell_id	1	script-definition	no	-
event	2	heuristic-false-positive	no	-
event_id	2	heuristic-false-positive	no	-
eventalarm	24	native-host-call	yes	0x0040cd70
eventunit	2	script-definition	no	-
evil_tone?	3	script-definition	no	-
ewatk	1	script-definition	no	-
ewatkack_1	2	script-definition	no	-
ewatkack_2	1	script-definition	no	-
ewdie	1	script-definition	no	-
ewm1atk	2	script-definition	no	-
ewm1atkack_1	2	script-definition	no	-
ewm1die	2	script-definition	no	-
ewm1mov	2	script-definition	no	-
ewm1movack_1	2	script-definition	no	-
ewm1selack_1	2	script-definition	no	-
ewmiatk	1	script-definition	no	-
ewmiatkack_1	1	script-definition	no	-
ewmidie	1	script-definition	no	-
ewmimov	1	script-definition	no	-
ewmimovack_1	1	script-definition	no	-
ewmiselack_1	1	script-definition	no	-
ewmov	2	script-definition	no	-
ewmovack_1	2	script-definition	no	-
ewmovack_2	1	script-definition	no	-
ewselack_1	2	script-definition	no	-
ewselack_2	1	script-definition	no	-
ex	2	script-definition	no	-
exame_post_combat_spells	1	script-definition	no	-
excalibr	1	script-definition	no	-
excg	4	heuristic-false-positive	no	-
exch	14193	language-primitive	yes	0x004ca7e0
exchange_ale_for_crystals	10	script-definition	no	-
exchange_ale_for_fame	10	script-definition	no	-
exchange_ale_for_gold	10	script-definition	no	-
exchange_crystals_for_ale	10	script-definition	no	-
exchange_crystals_for_fame	10	script-definition	no	-
exchange_crystals_for_gold	10	script-definition	no	-
exchange_fame_for_ale	12	script-definition	no	-
exchange_fame_for_crystals	12	script-definition	no	-
exchange_fame_for_gold	12	script-definition	no	-
exchange_gold_for_ale	10	script-definition	no	-
exchange_gold_for_crystals	10	script-definition	no	-
exchange_gold_for_fame	10	script-definition	no	-
exchange_rate_for_ale	21	script-definition	no	-
exchange_rate_for_crystals	21	script-definition	no	-
exchange_rate_for_fame	21	script-definition	no	-
exchange_rate_for_gold	21	script-definition	no	-
exec	3245	script-definition	no	0x004ca740
execute_targeting_procedure	6	script-definition	no	-
executeprisonerproc	2	native-host-call	yes	0x004e2ab0
executeprisoners	14	native-host-call	yes	0x004c3690
existing_game_setup	1	script-definition	no	-
existing_target_stack	5	script-definition	no	-
exit	552	language-primitive	yes	0x004c9cb0
exit_build_building	6	script-definition	no	-
exit_button	8	script-definition	no	-
exit_button_frame	3	script-definition	no	-
exit_dbf	1	script-definition	no	-
exit_debrief_button	4	script-definition	no	-
exit_game_button	3	heuristic-false-positive	no	-
exit_id	11	script-definition	no	-
exit_intel_button	6	script-definition	no	-
exit_key	2	script-definition	no	-
exit_meter_filename	3	script-definition	no	-
exit_sbf	1	heuristic-false-positive	no	-
exit_tbf	1	heuristic-false-positive	no	-
exitapp	11	native-host-call	yes	0x004dee90
exitapplication	1	script-definition	no	-
exitmessageproc	1	native-host-call	yes	0x004b5600
exitnetgameselscreen	1	native-host-call	yes	0x004b5d50
exitnetpikfaithscreen	8	native-host-call	yes	0x004b5d20
exitnetspscreen	9	native-host-call	yes	0x004b5ce0
exorcise_party_string	2	script-definition	no	-
exp	9	script-definition	no	-
exp1_edit	2	script-definition	no	-
exp1_string0	2	script-definition	no	-
exp1_string1	2	script-definition	no	-
exp1_string2	2	script-definition	no	-
exp1_strings	3	script-definition	no	-
exp2_edit	2	script-definition	no	-
exp2_string0	2	script-definition	no	-
exp2_string1	2	script-definition	no	-
exp2_string2	2	script-definition	no	-
exp2_strings	3	script-definition	no	-
exp_crystals_str	2	script-definition	no	-
exp_food_str	2	script-definition	no	-
exp_gold_str	2	script-definition	no	-
exp_level_unit_max	20	script-definition	no	-
exp_level_unit_per_turn	18	script-definition	no	-
exp_max	12	script-definition	no	-
exp_per_turn	12	script-definition	no	-
exp_pts	139	script-definition	no	-
expbar_item	4	script-definition	no	-
expect_units	2	script-definition	no	-
expense_edit	1	script-definition	no	-
expense_rating	2	script-definition	no	-
expense_text_item	1	script-definition	no	-
expense_txt_editbox	1	heuristic-false-positive	no	-
experience_bground_dd	36	heuristic-false-positive	no	-
experience_boxes	3	script-definition	no	-
experience_cap	6	script-definition	no	-
experience_id	16	script-definition	no	-
experience_level_string	1	script-definition	no	-
experience_price	6	script-definition	no	-
experience_proc	1	script-definition	no	-
experiencearray	5	script-definition	no	-
expire_modifications	2	heuristic-false-positive	no	-
expire_time	4	heuristic-false-positive	no	-
explode	4	script-definition	no	-
explore_armies_desired	2	script-definition	no	-
explore_only?	1	script-definition	no	-
express_button	2	heuristic-false-positive	no	-
external_cheats	1	heuristic-false-positive	no	-
extopdlg	8	script-definition	no	-
extra	3	script-definition	no	-
extra_active_ai_table	2	script-definition	no	-
extra_crystals	5	script-definition	no	-
extra_food	5	script-definition	no	-
extra_gold	5	script-definition	no	-
extra_strong?	1	script-definition	no	-
extract_visible_index	4	script-definition	no	-
ey	2	script-definition	no	-
f	359	script-definition	no	-
f1	145	script-definition	no	-
f1atk	1	script-definition	no	-
f1atkack_1	2	script-definition	no	-
f1atkack_2	2	script-definition	no	-
f1die	1	script-definition	no	-
f1mov	1	script-definition	no	-
f1movack_1	2	script-definition	no	-
f1movack_2	1	script-definition	no	-
f1selack_1	1	script-definition	no	-
f2	56	script-definition	no	-
f2atk	1	script-definition	no	-
f2atkack_1	3	script-definition	no	-
f2atkack_2	1	script-definition	no	-
f2atkack_3	1	script-definition	no	-
f2die	1	script-definition	no	-
f2mov	1	script-definition	no	-
f2movack_1	2	script-definition	no	-
f2movack_2	1	script-definition	no	-
f2rng	1	script-definition	no	-
f2selack_1	2	script-definition	no	-
f2selack_2	1	script-definition	no	-
f3atk	1	script-definition	no	-
f3atkack_1	1	script-definition	no	-
f3die	1	script-definition	no	-
f3mov	1	script-definition	no	-
f3movack_1	1	script-definition	no	-
f3rng	1	script-definition	no	-
f3selack_1	1	script-definition	no	-
f4atk	1	script-definition	no	-
f4atkack_1	2	script-definition	no	-
f4atkack_2	1	script-definition	no	-
f4die	1	script-definition	no	-
f4mov	1	script-definition	no	-
f4movack_1	2	script-definition	no	-
f4movack_2	1	script-definition	no	-
f4selack_1	2	script-definition	no	-
f4selack_2	1	script-definition	no	-
f5atk	1	script-definition	no	-
f5atkack_1	2	script-definition	no	-
f5atkack_2	1	script-definition	no	-
f5die	1	script-definition	no	-
f5mov	1	script-definition	no	-
f5movack_1	2	script-definition	no	-
f5movack_2	1	script-definition	no	-
f5rng	1	script-definition	no	-
f5selack_1	2	script-definition	no	-
f5selack_2	1	script-definition	no	-
f_city_mod	1	heuristic-false-positive	no	-
f_cost	4	script-definition	no	-
f_diff	25	script-definition	no	-
f_rally	2	script-definition	no	-
f_spoils	2	script-definition	no	-
f_type	1	script-definition	no	-
f_upkeep	2	script-definition	no	-
fa	13	script-definition	no	-
facingtable	10	script-definition	no	-
factor	15	script-definition	no	-
factor2	2	heuristic-false-positive	no	-
fadeoutmusic	20	native-host-call	yes	0x004796b0
fadood	13	heuristic-false-positive	no	-
fail_mods	12	heuristic-false-positive	no	-
faith	530	script-definition	no	-
faith?	20	script-definition	no	-
faith_affinity	2	script-definition	no	-
faith_available_stack	10	script-definition	no	-
faith_box	2	heuristic-false-positive	no	-
faith_buffer	4	script-definition	no	-
faith_code	6	script-definition	no	-
faith_code_dict	2	script-definition	no	-
faith_count	4	script-definition	no	-
faith_doodad	4	script-definition	no	-
faith_exist_array	8	script-definition	no	-
faith_exists?	2	script-definition	no	-
faith_exp_bar	1	script-definition	no	-
faith_id	1	script-definition	no	-
faith_item	2	script-definition	no	-
faith_list	8	script-definition	no	-
faith_market_array	1	script-definition	no	-
faith_name	12	script-definition	no	-
faith_name_dict	134	script-definition	no	-
faith_spell_count	10	script-definition	no	-
faith_spells	3	script-definition	no	-
faith_spells_arrays	1	script-definition	no	-
faith_spells_under_128	3	script-definition	no	-
faith_surnames	1	script-definition	no	-
faith_text	9	heuristic-false-positive	no	-
faith_text_backdrop	3	heuristic-false-positive	no	-
faith_text_dialog	155	script-definition	no	-
faith_text_dict	32	script-definition	no	-
faith_text_page	2	script-definition	no	-
faith_turn_string	2	heuristic-false-positive	no	-
faith_used?	7	script-definition	no	-
faith_vs_faith_table	2	script-definition	no	-
faith_xref	6	script-definition	no	-
faithdecks	6	script-definition	no	-
faithindex	3	script-definition	no	-
faithselect	3	native-host-call	yes	0x004546d0
faithselectcleanup	2	native-host-call	yes	0x00454470
faithstring	6	script-definition	no	-
fakedict	12	script-definition	no	-
falcons_eye	10	script-definition	no	-
false	3655	language-primitive	yes	0x004b5af0
fame	103	script-definition	no	-
fame2_edit	1	script-definition	no	-
fame2_str	3	script-definition	no	-
fame_amt	14	script-definition	no	-
fame_amt_box	2	heuristic-false-positive	no	-
fame_amt_str	4	script-definition	no	-
fame_bitmap	4	heuristic-false-positive	no	-
fame_city_mod	1	heuristic-false-positive	no	-
fame_cost	12	script-definition	no	-
fame_dd	2	heuristic-false-positive	no	-
fame_deficit	8	script-definition	no	-
fame_delta	10	script-definition	no	-
fame_diff	9	script-definition	no	-
fame_edit	1	script-definition	no	-
fame_for_ale	43	script-definition	no	-
fame_for_ale1_str	5	script-definition	no	-
fame_for_ale2_str	5	script-definition	no	-
fame_for_ale_text_box	5	heuristic-false-positive	no	-
fame_for_crystals	52	script-definition	no	-
fame_for_crystals1_str	5	script-definition	no	-
fame_for_crystals2_str	5	script-definition	no	-
fame_for_crystals_text_box	5	heuristic-false-positive	no	-
fame_for_gold	43	script-definition	no	-
fame_for_gold1_str	5	script-definition	no	-
fame_for_gold2_str	5	script-definition	no	-
fame_for_gold_text_box	5	heuristic-false-positive	no	-
fame_for_initiates_text_box	4	heuristic-false-positive	no	-
fame_inc	1	script-definition	no	-
fame_item	4	script-definition	no	-
fame_mod	8	script-definition	no	-
fame_received	4	script-definition	no	-
fame_sound	2	script-definition	no	-
fame_text	6	script-definition	no	-
fame_upkeep	4	script-definition	no	-
fame_val	11	script-definition	no	-
fame_value	4	script-definition	no	-
famedelta	3	script-definition	no	-
fameh_bitmap	2	heuristic-false-positive	no	-
fames	52	script-definition	no	-
famevaluestring	1	script-definition	no	-
fate	3	script-definition	no	-
fb	13	script-definition	no	-
fbdood	13	heuristic-false-positive	no	-
fc	13	script-definition	no	-
fcatk	1	script-definition	no	-
fcatkack_1	2	script-definition	no	-
fcatkack_2	1	script-definition	no	-
fcdie	1	script-definition	no	-
fcdood	13	heuristic-false-positive	no	-
fcmov	1	script-definition	no	-
fcmovack_1	3	script-definition	no	-
fcmovack_2	1	script-definition	no	-
fcmovack_3	1	script-definition	no	-
fcselack_1	2	script-definition	no	-
fcselack_2	1	script-definition	no	-
fcu	9	script-definition	no	-
fd	13	script-definition	no	-
fddood	13	heuristic-false-positive	no	-
fe	13	script-definition	no	-
fear	1	script-definition	no	-
feather_sword	7	script-definition	no	-
fedood	13	heuristic-false-positive	no	-
ferry	1	script-definition	no	-
ferry_dict	3	script-definition	no	-
ff	13	script-definition	no	-
ffatk	1	script-definition	no	-
ffatkack_1	2	script-definition	no	-
ffatkack_2	1	script-definition	no	-
ffdie	1	script-definition	no	-
ffdood	13	heuristic-false-positive	no	-
ffmov	2	script-definition	no	-
ffmovack_1	2	script-definition	no	-
ffmovack_2	1	script-definition	no	-
ffmrkt	7	heuristic-false-positive	no	-
ffselack_1	2	script-definition	no	-
ffselack_2	1	script-definition	no	-
ffvil	3	heuristic-false-positive	no	-
fg	13	script-definition	no	-
fgdood	13	heuristic-false-positive	no	-
fh	104	script-definition	no	-
fi	13	script-definition	no	-
fiatk	1	script-definition	no	-
fiatkack_1	2	script-definition	no	-
fiatkack_2	1	script-definition	no	-
fibrk1	3	script-definition	no	-
fibrk2	6	script-definition	no	-
fibrk3	3	script-definition	no	-
fibrk4	3	script-definition	no	-
ficav	15	script-definition	no	-
ficave	8	script-definition	no	-
ficavm	1	heuristic-false-positive	no	-
ficr1	19	script-definition	no	-
ficr2	25	script-definition	no	-
ficr3	17	script-definition	no	-
ficr4	14	script-definition	no	-
ficr5	24	script-definition	no	-
fidie	1	script-definition	no	-
fidood	13	heuristic-false-positive	no	-
fidung	1	script-definition	no	-
fifit	28	script-definition	no	-
fight_button	10	script-definition	no	-
fight_button_t	3	heuristic-false-positive	no	-
fiinf	17	script-definition	no	-
fildf	31	script-definition	no	-
fildt	22	script-definition	no	-
fildw	34	script-definition	no	-
file	199	native-host-call	yes	0x004cc0f0
file-id	1	script-definition	no	-
file_name	4	script-definition	no	-
filedict	148	script-definition	no	-
fileexists	23	native-host-call	yes	0x004d6ef0
fileselector	36	heuristic-false-positive	no	-
filespec	2	script-definition	no	-
filib1	3	script-definition	no	-
filib2	10	script-definition	no	-
fill_army_roster_containers	1	script-definition	no	-
fill_artifact_panel	4	script-definition	no	-
fill_box	16	script-definition	no	-
fill_inventor_container	3	script-definition	no	-
